t,x
38.5998162779623,132.5
38.63314945264102,133.0
38.666482627319745,135.0
38.69981580199847,138.5
38.73314897667719,145.0
38.766482151355916,152.0
38.79981532603464,164.5
38.833148500713364,178.5
38.86648167539209,196.0
38.89981485007081,212.0
38.933148024749535,231.0
38.96648119942826,250.0
38.99981437410698,268.5
39.033147548785706,285.5
39.06648072346443,300.0
39.099813898143154,312.0
39.13314707282188,323.5
39.1664802475006,333.5
39.199813422179325,338.0
39.23314659685805,344.0
39.26647977153677,346.0
39.299812946215496,345.0
39.33314612089422,343.5
39.366479295572944,334.5
39.39981247025167,329.5
39.43314564493039,316.5
39.466478819609115,304.5
39.49981199428784,290.5
39.53314516896656,271.5
39.56647834364529,255.5
39.59981151832401,238.5
39.633144693002734,221.5
39.66647786768146,203.5
39.69981104236018,188.5
39.733144217038905,171.5
39.76647739171763,160.0
39.79981056639635,146.5
39.83314374107508,140.5
39.8664769157538,137.0
39.899810090432524,134.5
39.93314326511125,133.5
39.96647643978997,133.5
39.999809614468695,135.5
40.03314278914742,138.0
40.06647596382614,142.5
40.09980913850487,149.5
40.13314231318359,163.5
40.166475487862314,177.0
40.19980866254104,189.5
40.23314183721976,210.5
40.266475011898486,224.0
40.29980818657721,240.0
40.33314136125593,260.0
40.36647453593466,283.5
40.39980771061338,294.0
40.433140885292104,309.0
40.46647405997083,320.0
40.49980723464955,330.5
40.533140409328276,335.0
40.566473584007,343.0
40.59980675868572,344.0
40.63313993336445,344.0
40.66647310804317,343.0
40.699806282721894,336.0
40.73313945740062,329.5
40.76647263207934,320.0
40.799805806758066,308.5
40.83313898143679,294.5
40.86647215611551,280.0
40.89980533079424,260.0
40.93313850547296,242.5
40.966471680151685,224.5
40.99980485483041,206.0
41.03313802950913,193.5
41.066471204187856,177.0
41.09980437886658,164.5
41.1331375535453,154.0
41.16647072822403,143.5
41.19980390290275,139.5
41.233137077581475,136.0
41.2664702522602,134.5
41.29980342693892,134.5
41.333136601617646,135.5
41.36646977629637,138.0
41.39980295097509,142.5
41.43313612565382,152.0
41.46646930033254,160.5
41.499802475011265,172.5
41.53313564968999,187.5
41.56646882436871,202.0
41.599801999047436,218.0
41.63313517372616,235.5
41.666468348404884,254.5
41.69980152308361,269.5
41.73313469776233,286.0
41.766467872441055,301.0
41.79980104711978,311.5
41.8331342217985,322.5
41.866467396477226,331.5
41.89980057115595,336.5
41.933133745834674,341.5
41.9664669205134,342.5
41.99980009519212,340.5
42.033133269870845,334.5
42.06646644454957,331.0
42.09979961922829,321.0
42.133132793907016,310.5
42.16646596858574,296.5
42.199799143264464,280.5
42.23313231794319,265.5
42.26646549262191,249.5
42.299798667300635,226.5
42.33313184197936,213.5
42.36646501665808,198.0
42.39979819133681,183.0
42.43313136601553,170.0
42.466464540694254,156.0
42.49979771537298,146.0
42.5331308900517,141.0
42.566464064730425,137.5
42.59979723940915,136.0
42.63313041408787,135.5
42.6664635887666,136.0
42.69979676344532,138.0
42.733129938124044,142.5
42.76646311280277,150.5
42.79979628748149,160.5
42.833129462160215,171.0
42.86646263683894,186.5
42.89979581151766,199.5
42.93312898619639,216.5
42.96646216087511,232.5
42.999795335553834,248.0
43.03312851023256,267.0
43.06646168491128,281.5
43.099794859590006,294.5
43.13312803426873,307.5
43.16646120894745,320.0
43.19979438362618,328.5
43.2331275583049,333.0
43.266460732983624,337.5
43.29979390766235,340.5
43.33312708234107,340.0
43.366460257019796,337.5
43.39979343169852,330.0
43.43312660637724,320.5
43.46645978105597,311.5
43.49979295573469,299.0
43.533126130413415,284.0
43.56645930509214,269.5
43.59979247977086,253.0
43.633125654449586,233.5
43.66645882912831,219.5
43.69979200380703,202.5
43.73312517848576,184.5
43.76645835316448,173.0
43.799791527843205,160.5
43.83312470252193,152.5
43.86645787720065,144.0
43.899791051879376,140.5
43.9331242265581,137.0
43.96645740123682,136.5
43.99979057591555,136.5
44.03312375059427,139.0
44.066456925272995,142.0
44.09979009995172,149.5
44.13312327463044,159.0
44.166456449309166,170.0
44.19978962398789,182.5
44.233122798666614,198.0
44.26645597334534,213.5
44.29978914802406,228.0
44.333122322702785,245.0
44.36645549738151,263.0
44.39978867206023,277.0
44.433121846738956,292.5
44.46645502141768,304.5
44.499788196096404,314.5
44.53312137077513,325.0
44.56645454545385,331.5
44.599787720132575,334.0
44.6331208948113,336.5
44.66645406949002,336.5
44.699787244168746,335.5
44.73312041884747,330.0
44.766453593526194,321.5
44.79978676820492,313.0
44.83311994288364,301.0
44.866453117562365,289.0
44.89978629224109,272.0
44.93311946691981,256.0
44.966452641598536,239.5
44.99978581627726,222.0
45.033118990955984,205.5
45.06645216563471,190.5
45.09978534031343,177.5
45.133118514992155,165.5
45.16645168967088,154.5
45.1997848643496,150.5
45.23311803902833,142.0
45.26645121370705,139.0
45.299784388385774,137.0
45.3331175630645,137.5
45.36645073774322,139.0
45.399783912421945,142.0
45.43311708710067,151.0
45.46645026177939,155.5
45.49978343645812,169.0
45.53311661113684,180.5
45.566449785815564,191.0
45.59978296049429,206.5
45.63311613517301,223.5
45.666449309851735,239.5
45.69978248453046,255.0
45.73311565920918,270.5
45.76644883388791,288.0
45.79978200856663,299.5
45.833115183245354,312.5
45.86644835792408,320.5
45.8997815326028,329.0
45.933114707281526,332.5
45.96644788196025,334.0
45.99978105663897,335.5
46.0331142313177,335.0
46.06644740599642,330.0
46.099780580675144,323.5
46.13311375535387,314.0
46.16644693003259,302.0
46.199780104711316,291.0
46.23311327939004,278.5
46.26644645406876,261.5
46.29977962874749,241.0
46.33311280342621,227.5
46.366445978104935,213.5
46.39977915278366,197.5
46.43311232746238,184.0
46.466445502141106,170.5
46.49977867681983,160.0
46.53311185149855,152.0
46.56644502617728,144.5
46.599778200856,141.0
46.633111375534725,139.0
46.66644455021345,138.0
46.69977772489217,139.0
46.733110899570896,141.5
46.76644407424962,147.5
46.79977724892834,155.0
46.83311042360707,165.5
46.86644359828579,176.5
46.899776772964515,188.5
46.93310994764324,204.0
46.96644312232196,219.5
46.999776297000686,235.0
47.03310947167941,252.5
47.066442646358134,268.5
47.09977582103686,282.0
47.13310899571558,296.0
47.166442170394305,306.5
47.19977534507303,317.0
47.23310851975175,325.5
47.266441694430476,331.5
47.2997748691092,334.0
47.333108043787924,334.5
47.36644121846665,334.0
47.39977439314537,331.5
47.433107567824095,325.0
47.46644074250282,314.0
47.49977391718154,307.0
47.533107091860266,292.5
47.56644026653899,280.5
47.599773441217714,264.5
47.63310661589644,246.5
47.66643979057516,231.0
47.699772965253885,216.5
47.73310613993261,202.0
47.76643931461133,187.0
47.799772489290056,173.0
47.83310566396878,164.5
47.866438838647504,153.5
47.89977201332623,150.0
47.93310518800495,142.5
47.966438362683675,140.5
47.9997715373624,140.0
48.03310471204112,140.5
48.06643788671985,142.5
48.09977106139857,150.5
48.133104236077294,154.5
48.16643741075602,165.0
48.19977058543474,173.5
48.233103760113465,188.5
48.26643693479219,202.0
48.29977010947091,216.0
48.33310328414964,233.0
48.36643645882836,250.0
48.399769633507084,264.0
48.43310280818581,279.5
48.46643598286453,292.0
48.499769157543255,304.5
48.53310233222198,313.0
48.5664355069007,321.0
48.59976868157943,327.0
48.63310185625815,332.0
48.666435030936874,332.5
48.6997682056156,333.5
48.73310138029432,329.5
48.766434554973046,323.5
48.79976772965177,315.0
48.83310090433049,307.0
48.86643407900922,295.5
48.89976725368794,282.0
48.933100428366664,267.0
48.96643360304539,253.0
48.99976677772411,237.5
49.033099952402836,220.5
49.06643312708156,204.0
49.09976630176028,190.0
49.13309947643901,180.0
49.16643265111773,166.0
49.199765825796455,158.5
49.23309900047518,151.5
49.2664321751539,144.0
49.299765349832626,142.0
49.33309852451135,141.0
49.36643169919007,141.5
49.3997648738688,143.5
49.43309804854752,146.5
49.466431223226245,154.0
49.49976439790497,163.5
49.53309757258369,172.5
49.566430747262416,186.0
49.59976392194114,198.5
49.63309709661986,214.5
49.66643027129859,226.0
49.69976344597731,241.5
49.733096620656035,260.5
49.76642979533476,275.5
49.79976297001348,289.0
49.833096144692206,300.0
49.86642931937093,311.0
49.899762494049654,319.0
49.93309566872838,325.5
49.9664288434071,329.0
49.999762018085825,331.0
50.03309519276455,330.5
50.06642836744327,330.5
50.099761542121996,323.5
50.13309471680072,318.0
50.166427891479444,309.0
50.19976106615817,297.0
50.23309424083689,283.5
50.266427415515615,270.5
50.29976059019434,257.5
50.33309376487306,239.0
50.366426939551786,223.0
50.39976011423051,210.0
50.433093288909234,196.0
50.46642646358796,183.0
50.49975963826668,170.5
50.533092812945405,160.5
50.56642598762413,153.0
50.59975916230285,146.0
50.633092336981576,143.5
50.6664255116603,142.0
50.699758686339024,142.0
50.73309186101775,144.5
50.76642503569647,147.5
50.799758210375195,153.5
50.83309138505392,163.0
50.86642455973264,171.0
50.89975773441137,183.5
50.93309090909009,196.5
50.966424083768814,212.5
50.99975725844754,223.0
51.03309043312626,239.0
51.066423607804985,254.0
51.09975678248371,270.0
51.13308995716243,282.5
51.16642313184116,296.0
51.19975630651988,308.0
51.233089481198604,317.0
51.26642265587733,322.5
51.29975583055605,327.0
51.333089005234775,329.0
51.3664221799135,329.0
51.39975535459222,328.5
51.43308852927095,323.5
51.46642170394967,318.0
51.499754878628394,310.5
51.53308805330712,298.5
51.56642122798584,287.5
51.599754402664566,275.5
51.63308757734329,259.0
51.66642075202201,240.5
51.69975392670074,228.5
51.73308710137946,214.0
51.766420276058184,200.0
51.79975345073691,186.5
51.83308662541563,174.0
51.866419800094356,164.0
51.89975297477308,154.5
51.9330861494518,151.0
51.96641932413053,145.5
51.99975249880925,144.0
52.033085673487975,144.0
52.0664188481667,145.0
52.09975202284542,147.0
52.133085197524146,153.0
52.16641837220287,162.5
52.19975154688159,170.0
52.23308472156032,178.5
52.26641789623904,195.5
52.299751070917765,211.5
52.33308424559649,222.0
52.36641742027521,236.5
52.399750594953936,253.0
52.43308376963266,267.5
52.46641694431138,280.5
52.49975011899011,291.0
52.53308329366883,304.5
52.566416468347555,312.5
52.59974964302628,320.0
52.633082817705,325.0
52.666415992383726,327.0
52.69974916706245,327.5
52.733082341741174,327.0
52.7664155164199,325.0
52.79974869109862,318.5
52.833081865777345,310.0
52.86641504045607,299.5
52.89974821513479,289.5
52.933081389813516,279.0
52.96641456449224,263.0
52.999747739170964,248.0
53.03308091384969,229.0
53.06641408852841,216.5
53.099747263207135,203.0
53.13308043788586,190.0
53.16641361256458,175.5
53.199746787243306,167.0
53.23307996192203,156.0
53.266413136600754,152.5
53.29974631127948,150.0
53.3330794859582,146.0
53.366412660636925,145.5
53.39974583531565,146.5
53.43307900999437,150.0
53.466412184673096,153.0
53.49974535935182,158.5
53.533078534030544,167.5
53.56641170870927,178.0
53.59974488338799,191.0
53.633078058066715,205.0
53.66641123274544,220.0
53.69974440742416,233.5
53.73307758210289,249.0
53.76641075678161,263.0
53.799743931460334,279.0
53.83307710613906,288.5
53.86641028081778,299.5
53.899743455496505,309.5
53.93307663017523,318.0
53.96640980485395,322.5
53.99974297953268,325.5
54.0330761542114,326.5
54.066409328890124,326.5
54.09974250356885,325.0
54.13307567824757,318.5
54.166408852926295,310.5
54.19974202760502,303.0
54.23307520228374,291.5
54.26640837696247,280.0
54.29974155164119,265.0
54.333074726319914,251.5
54.36640790099864,236.0
54.39974107567736,221.0
54.433074250356086,211.0
54.46640742503481,194.5
54.49974059971353,181.0
54.53307377439226,170.5
54.56640694907098,162.0
54.599740123749704,154.0
54.63307329842843,151.0
54.66640647310715,149.5
54.699739647785876,148.5
54.7330728224646,148.5
54.76640599714332,148.5
54.79973917182205,153.0
54.83307234650077,158.0
54.866405521179495,168.5
54.89973869585822,178.0
54.93307187053694,190.0
54.966405045215666,203.5
54.99973821989439,217.0
55.03307139457311,231.0
55.06640456925184,247.5
55.09973774393056,259.0
55.133070918609285,277.0
55.16640409328801,286.5
55.19973726796673,297.5
55.233070442645456,305.5
55.26640361732418,313.5
55.2997367920029,320.0
55.33306996668163,323.0
55.36640314136035,324.0
55.399736316039075,325.0
55.4330694907178,322.5
55.46640266539652,319.0
55.499735840075246,311.0
55.53306901475397,301.0
55.566402189432694,293.0
55.59973536411142,280.5
55.63306853879014,268.0
55.666401713468865,255.5
55.69973488814759,237.0
55.73306806282631,226.0
55.766401237505036,207.0
55.79973441218376,196.5
55.833067586862484,185.0
55.86640076154121,173.0
55.89973393621993,163.5
55.933067110898655,155.5
55.96640028557738,152.0
55.9997334602561,150.0
56.033066634934826,149.5
56.06639980961355,149.5
56.099732984292274,151.0
56.133066158971,153.0
56.16639933364972,157.0
56.199732508328445,168.0
56.23306568300717,178.5
56.26639885768589,187.5
56.299732032364616,201.5
56.33306520704334,215.0
56.366398381722064,225.5
56.39973155640079,239.5
56.43306473107951,258.5
56.466397905758235,269.0
56.49973108043696,281.5
56.53306425511568,294.0
56.56639742979441,302.0
56.59973060447313,310.5
56.633063779151854,315.0
56.66639695383058,322.0
56.6997301285093,323.0
56.733063303188025,323.0
56.76639647786675,322.0
56.79972965254547,318.0
56.8330628272242,312.5
56.86639600190292,304.0
56.899729176581644,295.0
56.93306235126037,282.0
56.96639552593909,269.0
56.999728700617815,258.5
57.03306187529654,239.5
57.06639504997526,229.0
57.09972822465399,214.0
57.13306139933271,199.5
57.166394574011434,187.5
57.19972774869016,177.5
57.23306092336888,168.5
57.266394098047606,161.5
57.29972727272633,154.0
57.33306044740505,151.5
57.36639362208378,150.0
57.3997267967625,150.0
57.433059971441224,151.0
57.46639314611995,153.0
57.49972632079867,157.5
57.533059495477396,168.0
57.56639267015612,174.5
57.59972584483484,186.0
57.63305901951357,199.0
57.66639219419229,213.0
57.699725368871015,228.5
57.73305854354974,238.5
57.76639171822846,253.0
57.799724892907186,265.5
57.83305806758591,280.0
57.86639124226463,289.5
57.89972441694336,300.0
57.93305759162208,310.0
57.966390766300805,314.0
57.99972394097953,321.0
58.03305711565825,322.0
58.066390290336976,322.5
58.0997234650157,321.5
58.13305663969442,318.5
58.16638981437315,312.5
58.19972298905187,302.5
58.233056163730595,295.5
58.26638933840932,284.0
58.29972251308804,270.5
58.333055687766766,260.0
58.36638886244549,242.5
58.399722037124214,231.5
58.43305521180294,219.5
58.46638838648166,202.0
58.499721561160385,190.0
58.53305473583911,180.0
58.56638791051783,171.0
58.599721085196556,164.0
58.63305425987528,157.5
58.666387434554004,152.5
58.69972060923273,151.0
58.73305378391145,173.5
58.766386958590175,151.5
58.7997201332689,153.5
58.83305330794762,159.5
58.866386482626346,167.5
58.89971965730507,174.5
58.933052831983794,184.5
58.96638600666252,197.0
58.99971918134124,210.0
59.033052356019965,222.0
59.06638553069869,234.5
59.09971870537741,251.0
59.133051880056136,265.5
59.16638505473486,278.5
59.199718229413584,286.0
59.23305140409231,298.0
59.26638457877103,306.5
59.299717753449755,313.0
59.33305092812848,318.5
59.3663841028072,321.5
59.39971727748593,321.5
59.43305045216465,321.0
59.466383626843374,318.0
59.4997168015221,312.0
59.53304997620082,305.0
59.566383150879545,295.5
59.59971632555827,283.0
59.63304950023699,272.5
59.66638267491572,262.5
59.69971584959444,248.0
59.733049024273164,233.5
59.76638219895189,220.5
59.79971537363061,208.0
59.833048548309336,194.5
59.86638172298806,183.0
59.89971489766678,174.5
59.93304807234551,166.0
59.96638124702423,160.0
59.999714421702954,156.5
60.03304759638168,152.0
60.0663807710604,151.5
60.099713945739126,152.0
60.13304712041785,153.5
60.16638029509657,158.0
60.1997134697753,166.5
60.23304664445402,172.0
60.266379819132744,183.5
60.29971299381147,193.0
60.33304616849019,206.0
60.366379343168916,220.5
60.39971251784764,232.0
60.43304569252636,249.5
60.46637886720509,261.5
60.49971204188381,271.0
60.533045216562535,284.5
60.56637839124126,294.5
60.59971156591998,304.5
60.633044740598706,310.5
60.66637791527743,314.0
60.69971108995615,316.5
60.73304426463488,319.5
60.7663774393136,318.5
60.799710613992325,317.5
60.83304378867105,312.0
60.86637696334977,304.5
60.899710138028496,296.0
60.93304331270722,287.5
60.96637648738594,277.5
60.99970966206467,262.0
61.03304283674339,251.5
61.066376011422115,235.5
61.09970918610084,227.0
61.13304236077956,212.5
61.166375535458286,197.5
61.19970871013701,186.5
61.233041884815734,177.0
61.26637505949446,168.5
61.29970823417318,162.0
61.333041408851905,159.0
61.36637458353063,156.0
61.39970775820935,155.5
61.433040932888076,156.0
61.4663741075668,157.5
61.499707282245524,160.0
61.53304045692425,166.0
61.56637363160297,173.5
61.599706806281695,181.0
61.63303998096042,192.5
61.66637315563914,205.5
61.699706330317866,219.5
61.73303950499659,231.5
61.766372679675314,243.5
61.79970585435404,259.0
61.83303902903276,269.0
61.866372203711485,283.5
61.89970537839021,291.0
61.93303855306893,300.0
61.96637172774766,308.5
61.99970490242638,314.0
62.033038077105104,314.5
62.06637125178383,316.5
62.09970442646255,316.5
62.133037601141275,317.5
62.16637077582,312.0
62.19970395049872,305.0
62.23303712517745,298.0
62.26637029985617,288.0
62.299703474534894,278.5
62.33303664921362,265.0
62.36636982389234,254.5
62.399702998571065,237.5
62.43303617324979,223.0
62.46636934792851,214.5
62.49970252260724,200.5
62.53303569728596,188.5
62.566368871964684,179.5
62.59970204664341,170.0
62.63303522132213,164.5
62.666368396000856,160.5
62.69970157067958,157.5
62.7330347453583,156.5
62.76636792003703,178.5
62.79970109471575,158.0
62.833034269394474,160.0
62.8663674440732,166.5
62.89970061875192,172.0
62.933033793430646,182.5
62.96636696810937,192.0
62.99970014278809,204.0
63.03303331746682,216.5
63.06636649214554,230.5
63.099699666824264,239.0
63.13303284150299,258.0
63.16636601618171,265.0
63.199699190860436,279.5
63.23303236553916,289.0
63.26636554021788,299.0
63.29969871489661,305.0
63.33303188957533,311.0
63.366365064254055,313.5
63.39969823893278,314.5
63.4330314136115,314.5
63.466364588290226,313.5
63.49969776296895,312.0
63.53303093764767,304.5
63.5663641123264,298.5
63.59969728700512,289.0
63.633030461683845,279.5
63.66636363636257,267.5
63.69969681104129,257.0
63.733029985720016,242.0
63.76636316039874,229.5
63.79969633507746,216.0
63.83302950975619,203.5
63.86636268443491,193.5
63.899695859113635,184.0
63.93302903379236,173.0
63.96636220847108,165.5
63.999695383149806,163.0
64.03302855782853,158.5
64.06636173250726,157.0
64.09969490718599,157.0
64.13302808186472,158.0
64.16636125654345,162.5
64.19969443122218,163.0
64.23302760590092,172.0
64.26636078057965,182.5
64.29969395525838,191.0
64.33302712993711,202.0
64.36636030461584,216.5
64.39969347929457,229.0
64.4330266539733,238.5
64.46635982865203,254.5
64.49969300333076,264.0
64.5330261780095,278.5
64.56635935268822,287.5
64.59969252736695,296.5
64.63302570204569,305.5
64.66635887672442,309.0
64.69969205140315,312.5
64.73302522608188,313.5
64.76635840076061,314.0
64.79969157543934,313.0
64.83302475011807,311.5
64.8663579247968,306.0
64.89969109947553,298.5
64.93302427415426,290.5
64.966357448833,280.5
64.99969062351173,267.5
65.03302379819046,259.0
65.06635697286919,244.5
65.09969014754792,231.0
65.13302332222665,218.0
65.16635649690538,205.0
65.19968967158411,197.5
65.23302284626284,183.5
65.26635602094157,174.5
65.2996891956203,168.0
65.33302237029903,163.0
65.36635554497776,160.0
65.3996887196565,158.5
65.43302189433523,158.0
65.46635506901396,159.5
65.49968824369269,161.0
65.53302141837142,166.0
65.56635459305015,172.0
65.59968776772888,182.0
65.63302094240761,190.5
65.66635411708634,200.5
65.69968729176507,215.0
65.7330204664438,228.0
65.76635364112254,237.0
65.79968681580127,254.5
65.83301999048,262.5
65.86635316515873,276.5
65.89968633983746,285.0
65.93301951451619,291.5
65.96635268919492,300.5
65.99968586387365,307.0
66.03301903855238,310.5
66.06635221323111,313.0
66.09968538790984,313.5
66.13301856258857,312.5
66.1663517372673,311.5
66.19968491194604,306.0
66.23301808662477,299.0
66.2663512613035,290.5
66.29968443598223,281.0
66.33301761066096,269.5
66.36635078533969,258.5
66.39968396001842,247.5
66.43301713469715,232.0
66.46635030937588,220.5
66.49968348405461,209.0
66.53301665873335,198.5
66.56634983341208,186.5
66.5996830080908,178.0
66.63301618276954,169.0
66.66634935744827,166.5
66.699682532127,162.5
66.73301570680573,159.0
66.76634888148446,158.5
66.79968205616319,183.5
66.83301523084192,161.0
66.86634840552065,165.5
66.89968158019938,172.5
66.93301475487812,180.5
66.96634792955685,187.0
66.99968110423558,198.5
67.03301427891431,214.0
67.06634745359304,222.0
67.09968062827177,235.0
67.1330138029505,250.0
67.16634697762923,261.0
67.19968015230796,270.0
67.2330133269867,281.0
67.26634650166542,290.5
67.29967967634416,301.0
67.33301285102289,306.0
67.36634602570162,309.5
67.39967920038035,310.5
67.43301237505908,312.5
67.46634554973781,312.5
67.49967872441654,311.0
67.53301189909527,306.0
67.566345073774,301.5
67.59967824845273,290.0
67.63301142313146,283.0
67.6663445978102,269.5
67.69967777248893,261.0
67.73301094716766,249.5
67.76634412184639,235.5
67.79967729652512,227.0
67.83301047120385,214.5
67.86634364588258,201.5
67.89967682056131,188.0
67.93300999524004,181.5
67.96634316991877,172.0
67.9996763445975,168.0
68.03300951927623,165.5
68.06634269395497,163.5
68.0996758686337,162.5
68.13300904331243,184.5
68.16634221799116,164.5
68.19967539266989,167.5
68.23300856734862,171.5
68.26634174202735,181.5
68.29967491670608,187.5
68.33300809138481,199.5
68.36634126606354,209.5
68.39967444074227,221.5
68.433007615421,234.0
68.46634079009974,247.5
68.49967396477847,259.0
68.5330071394572,269.0
68.56634031413593,280.5
68.59967348881466,289.0
68.63300666349339,300.0
68.66633983817212,305.0
68.69967301285085,307.0
68.73300618752958,310.0
68.76633936220831,310.5
68.79967253688704,310.5
68.83300571156578,310.5
68.8663388862445,306.5
68.89967206092324,301.5
68.93300523560197,291.0
68.9663384102807,282.0
68.99967158495943,273.5
69.03300475963816,264.5
69.06633793431689,251.0
69.09967110899562,238.0
69.13300428367435,229.0
69.16633745835308,215.0
69.19967063303181,205.0
69.23300380771055,189.5
69.26633698238928,183.5
69.29967015706801,174.0
69.33300333174674,169.0
69.36633650642547,166.0
69.3996696811042,186.5
69.43300285578293,163.0
69.46633603046166,163.5
69.49966920514039,164.5
69.53300237981912,167.5
69.56633555449785,171.5
69.59966872917659,176.5
69.63300190385532,187.0
69.66633507853405,202.0
69.69966825321278,211.5
69.73300142789151,225.5
69.76633460257024,231.0
69.79966777724897,247.5
69.8330009519277,258.5
69.86633412660643,268.0
69.89966730128516,279.5
69.9330004759639,286.5
69.96633365064262,296.0
69.99966682532136,304.0
